SOC Group,SOC Code,SOC Title,SOC Definition,Unnamed: 4,soc_code_clean,AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,occ_code_clean,major_group_code,major_group_title,employment_weight,economic_value_total,economic_value_percentage
Detailed,51-6052,"Tailors, Dressmakers, and Custom Sewers","Design, make, alter, repair, or fit garments.",,516052,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,14950.0,10.2,,,,,19.32,40190.0,1.1,13.25,15.3,17.62,21.4,26.83,27560.0,31820.0,36650.0,44510.0,55810.0,,,516052,51-0000,Production Occupations,0.00010460794133110841,600840500.0,0.006297574961712963
Detailed,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,"Operate or tend machines to bleach, shrink, wash, dye, or finish textiles or synthetic or glass fibers.",,516061,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,6650.0,7.0,,,,,18.06,37570.0,2.4,13.26,14.62,16.99,19.48,22.24,27580.0,30410.0,35340.0,40520.0,46260.0,,,516061,51-0000,Production Occupations,4.653129162888769e-05,249840500.0,0.0026186471737871322
Detailed,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut textiles.",,516062,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,9760.0,2.7,,,,,17.81,37040.0,0.6,13.24,15.14,17.61,19.76,22.49,27540.0,31490.0,36620.0,41100.0,46790.0,,,516062,51-0000,Production Occupations,6.829254230044269e-05,361510400.0,0.003789090188558924
Detailed,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that knit, loop, weave, or draw in textiles. Excludes “Sewing Machine Operators” (51-6031).",,516063,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,15980.0,2.7,,,,,18.21,37880.0,0.9,13.8,15.36,17.85,20.13,22.57,28700.0,31950.0,37130.0,41860.0,46940.0,,,516063,51-0000,Production Occupations,0.00011181504364355268,605322400.0,0.006344550991492749
Detailed,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that wind or twist textiles; or draw out and combine sliver, such as wool, hemp, or synthetic fibers. Includes slubber machine and drawing frame operators.",,516064,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,23550.0,1.7,,,,,17.84,37100.0,0.6,14.2,15.84,17.08,19.12,22.52,29530.0,32950.0,35530.0,39780.0,46840.0,,,516064,51-0000,Production Occupations,0.00016478374704666243,873705000.0,0.00915754302834683
Detailed,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","Set up, operate, or tend machines that extrude and form continuous filaments from synthetic materials, such as liquid polymer, rayon, and fiberglass.",,516091,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,14520.0,3.6,,,,,21.77,45270.0,0.5,16.11,18.26,21.17,24.03,29.03,33510.0,37980.0,44030.0,49990.0,60380.0,,,516091,51-0000,Production Occupations,0.00010159915104533072,657320400.0,0.006889556367893225
Detailed,51-6092,Fabric and Apparel Patternmakers,Draw and construct sets of precision master fabric patterns or layouts. May also mark and cut fabrics and apparel.,,516092,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6092,Fabric and Apparel Patternmakers,detailed,2670.0,7.4,,,,,32.09,66750.0,4.3,15.28,19.6,30.05,39.59,51.38,31780.0,40760.0,62510.0,82340.0,106870.0,,,516092,51-0000,Production Occupations,1.8682488518666185e-05,178222500.0,0.0018679991671897759
Detailed,51-6093,Upholsterers,"Make, repair, or replace upholstery for household furniture or transportation vehicles.",,516093,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6093,Upholsterers,detailed,25740.0,2.0,,,,,21.55,44820.0,0.7,14.64,17.35,20.54,23.91,29.71,30450.0,36090.0,42730.0,49740.0,61800.0,,,516093,51-0000,Production Occupations,0.00018010758594399535,1153666800.0,0.01209189985335462
Detailed,51-6099,"Textile, Apparel, and Furnishings Workers, All Other","All textile, apparel, and furnishings workers not listed separately.",,516099,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,15080.0,3.9,,,,,18.0,37430.0,1.1,13.48,14.5,16.89,19.57,23.95,28030.0,30150.0,35130.0,40710.0,49810.0,,,516099,51-0000,Production Occupations,0.00010551757560355283,564444400.0,0.005916097401422002
Detailed,51-7011,Cabinetmakers and Bench Carpenters,"Cut, shape, and assemble wooden articles or set up and operate a variety of woodworking machines, such as power saws, jointers, and mortisers to surface, cut, or shape lumber or to fabricate parts for wood products. Excludes “Woodworking Machine Setters, Operators, and Tenders” (51-7040).",,517011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-7011,Cabinetmakers and Bench Carpenters,detailed,88460.0,1.6,,,,,21.45,44620.0,0.4,14.83,17.57,20.8,23.78,29.23,30850.0,36550.0,43260.0,49470.0,60800.0,,,517011,51-0000,Production Occupations,0.0006189711364648729,3947085200.0,0.04137048838629853
Detailed,51-7021,Furniture Finishers,"Shape, finish, and refinish damaged, worn, or used furniture or new high-grade furniture to specified color or finish.",,517021,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-7021,Furniture Finishers,detailed,14380.0,2.6,,,,,20.43,42490.0,0.6,14.26,16.82,19.13,22.9,27.46,29660.0,34980.0,39790.0,47640.0,57120.0,,,517021,51-0000,Production Occupations,0.00010061954490577519,611006200.0,0.006404124466595349
Detailed,51-7031,"Model Makers, Wood",Construct full-size and scale wooden precision models of products. Includes wood jig builders and loft workers.,,517031,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-7031,"Model Makers, Wood",detailed,590.0,14.1,,,,,25.25,52510.0,3.7,16.29,18.0,21.66,30.65,40.43,33880.0,37440.0,45040.0,63740.0,84090.0,,,517031,51-0000,Production Occupations,4.128340159555449e-06,30980900.0,0.0003247193558545623
Detailed,51-7032,"Patternmakers, Wood","Plan, lay out, and construct wooden unit or sectional patterns used in forming sand molds for castings.",,517032,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-7032,"Patternmakers, Wood",detailed,260.0,19.8,,,,,25.16,52330.0,4.0,18.61,21.03,23.38,26.46,36.28,38700.0,43730.0,48630.0,55030.0,75460.0,,,517032,51-0000,Production Occupations,1.819268544888842e-06,13605800.0,0.00014260614158678424
Detailed,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood","Set up, operate, or tend wood sawing machines. May operate computer numerically controlled (CNC) equipment. Includes lead sawyers. Workers who primarily program or operate CNC equipment are classified in “Computer Numerically Controlled Tool Operators and Programmers” (51-9160).",,517041,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,43570.0,1.7,,,,,19.29,40120.0,0.5,13.84,16.09,18.27,22.1,24.9,28790.0,33470.0,38000.0,45970.0,51780.0,,,517041,51-0000,Production Occupations,0.00030486742500310325,1748028400.0,0.01832156767761689
Detailed,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","Set up, operate, or tend woodworking machines, such as drill presses, lathes, shapers, routers, sanders, planers, and wood nailing machines. May operate computer numerically controlled (CNC) equipment. Workers who primarily program or operate CNC equipment are classified in “Computer Numerically Controlled Tool Operators and Programmers” (51-9160).",,517042,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,61250.0,1.7,,,,,19.4,40360.0,0.3,14.24,16.59,18.4,22.16,25.14,29620.0,34500.0,38260.0,46100.0,52280.0,,,517042,51-0000,Production Occupations,0.0004285776860555445,2472050000.0,0.025910237715504415
Detailed,51-7099,"Woodworkers, All Other",All woodworkers not listed separately.,,517099,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-7099,"Woodworkers, All Other",detailed,7830.0,4.9,,,,,19.0,39520.0,1.0,13.58,15.65,18.15,21.56,26.28,28250.0,32540.0,37760.0,44840.0,54660.0,,,517099,51-0000,Production Occupations,5.478797194799859e-05,309441600.0,0.0032433427378354123
Detailed,51-8011,Nuclear Power Reactor Operators,"Operate or control nuclear reactors. Move control rods, start and stop equipment, monitor and adjust controls, and record data in logs. Implement emergency procedures when needed. May respond to abnormalities, determine cause, and recommend corrective action.",,518011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-8011,Nuclear Power Reactor Operators,detailed,5760.0,1.4,,,,,58.29,121240.0,0.4,44.36,49.94,57.86,64.47,73.07,92270.0,103880.0,120350.0,134100.0,151980.0,,,518011,51-0000,Production Occupations,4.030379545599896e-05,698342400.0,0.00731951926167184
Detailed,51-8012,Power Distributors and Dispatchers,"Coordinate, regulate, or distribute electricity or steam.",,518012,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-8012,Power Distributors and Dispatchers,detailed,9040.0,2.5,,,,,50.7,105460.0,0.5,32.87,42.04,50.36,59.05,66.8,68360.0,87440.0,104750.0,122830.0,138950.0,,,518012,51-0000,Production Occupations,6.325456786844281e-05,953358400.0,0.009992412278098316
Detailed,51-8013,Power Plant Operators,"Control, operate, or maintain machinery to generate electric power. Includes auxiliary equipment operators. Excludes “Nuclear Power Reactor Operators” (51-8011).",,518013,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-8013,Power Plant Operators,detailed,31490.0,1.9,,,,,44.17,91880.0,0.5,26.0,35.03,46.64,51.34,59.19,54080.0,72860.0,97010.0,106780.0,123120.0,,,518013,51-0000,Production Occupations,0.0002203414095328832,2893301200.0,0.030325487702333762
Detailed,51-8021,Stationary Engineers and Boiler Operators,"Operate or maintain stationary engines, boilers, or other mechanical equipment to provide utilities for buildings or industrial processes. Operate equipment such as steam engines, generators, motors, turbines, and steam boilers.",,518021,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-8021,Stationary Engineers and Boiler Operators,detailed,33840.0,2.3,,,,,35.18,73170.0,0.8,19.89,24.99,32.52,42.86,54.64,41360.0,51970.0,67640.0,89160.0,113660.0,,,518021,51-0000,Production Occupations,0.0002367847983039939,2476072800.0,0.0259524017915878
Detailed,51-8031,Water and Wastewater Treatment Plant and System Operators,"Operate or control an entire process or system of machines, often through the use of control boards, to transfer or treat water or wastewater.",,518031,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,120710.0,0.9,,,,,27.91,58050.0,0.3,17.64,21.5,26.39,32.59,39.95,36680.0,44720.0,54890.0,67790.0,83090.0,,,518031,51-0000,Production Occupations,0.0008446304078982004,7007215500.0,0.07344455788870255
Detailed,51-8091,Chemical Plant and System Operators,Control or operate entire chemical processes or system of machines.,,518091,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-8091,Chemical Plant and System Operators,detailed,17980.0,4.0,,,,,38.2,79450.0,1.1,22.91,28.77,38.48,48.06,52.15,47650.0,59830.0,80030.0,99960.0,108470.0,,,518091,51-0000,Production Occupations,0.00012580941706577452,1428511000.0,0.014972617701588933
Detailed,51-8092,Gas Plant Operators,Distribute or process gas for utility companies and others by controlling compressors to maintain specified pressures on main pipelines.,,518092,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-8092,Gas Plant Operators,detailed,15930.0,4.3,,,,,39.91,83020.0,0.9,25.64,31.85,39.69,47.68,52.09,53330.0,66250.0,82560.0,99180.0,108340.0,,,518092,51-0000,Production Occupations,0.00011146518430799713,1322508600.0,0.013861577317125036
Detailed,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers","Operate or control petroleum refining or processing units. May specialize in controlling manifold and pumping systems, gauging or testing oil in storage tanks, or regulating the flow of oil into pipelines.",,518093,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,33360.0,3.3,,,,,42.36,88120.0,0.8,27.87,36.6,45.47,49.24,52.99,57970.0,76130.0,94580.0,102410.0,110220.0,,,518093,51-0000,Production Occupations,0.00023342614868266065,2939683200.0,0.03081163023412743
Detailed,51-8099,"Plant and System Operators, All Other",All plant and system operators not listed separately.,,518099,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-8099,"Plant and System Operators, All Other",detailed,15370.0,5.3,,,,,28.8,59890.0,1.5,17.36,21.82,27.37,34.37,41.32,36120.0,45390.0,56940.0,71500.0,85950.0,,,518099,51-0000,Production Occupations,0.000107546759749775,920509300.0,0.00964811180288933
Detailed,51-9011,Chemical Equipment Operators and Tenders,"Operate or tend equipment to control chemical changes or reactions in the processing of industrial or consumer products. Equipment used includes devulcanizers, steam-jacketed kettles, and reactor vessels. Excludes “Chemical Plant and System Operators” (51-8091).",,519011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9011,Chemical Equipment Operators and Tenders,detailed,120260.0,1.5,,,,,27.57,57350.0,0.5,17.4,20.95,24.86,32.12,40.54,36200.0,43580.0,51720.0,66810.0,84310.0,,,519011,51-0000,Production Occupations,0.0008414816738782006,6896911000.0,0.07228842600783854
Detailed,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","Set up, operate, or tend continuous flow or vat-type equipment; filter presses; shaker screens; centrifuges; condenser tubes; precipitating, fermenting, or evaporating tanks; scrubbing towers; or batch stills. These machines extract, sort, or separate liquids, gases, or solids from other materials to recover a refined product. Includes dairy processing equipment operators. Excludes “Chemical Equipment Operators and Tenders” (51-9011).",,519012,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,53170.0,2.6,,,,,24.98,51960.0,0.6,16.39,18.76,23.13,28.63,35.07,34100.0,39010.0,48120.0,59560.0,72950.0,,,519012,51-0000,Production Occupations,0.0003720404174297682,2762713200.0,0.028956758864813373
Detailed,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines to crush, grind, or polish materials, such as coal, glass, grain, stone, food, or rubber.",,519021,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,26210.0,2.3,,,,,22.31,46390.0,0.7,15.7,17.75,21.4,25.89,30.37,32650.0,36920.0,44510.0,53850.0,63180.0,,,519021,51-0000,Production Occupations,0.00018339626369821748,1215881900.0,0.012743993472210984
Detailed,51-9022,"Grinding and Polishing Workers, Hand","Grind, sand, or polish, using hand tools or hand-held power tools, a variety of metal, wood, stone, clay, plastic, or glass objects. Includes chippers, buffers, and finishers.",,519022,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9022,"Grinding and Polishing Workers, Hand",detailed,12290.0,4.4,,,,,19.95,41490.0,1.1,14.49,16.63,18.72,22.62,27.88,30140.0,34600.0,38940.0,47050.0,57990.0,,,519022,51-0000,Production Occupations,8.599542467955334e-05,509912100.0,0.005344529327890641
Detailed,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders","Set up, operate, or tend machines to mix or blend materials, such as chemicals, tobacco, liquids, color pigments, or explosive ingredients. Excludes “Food Batchmakers” (51-3092).",,519023,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,105740.0,1.4,,,,,23.05,47950.0,0.3,16.39,18.56,22.16,26.67,30.62,34090.0,38610.0,46100.0,55470.0,63700.0,,,519023,51-0000,Production Occupations,0.0007398825228328699,5070233000.0,0.05314251018506709
Detailed,51-9031,"Cutters and Trimmers, Hand","Use hand tools or hand-held power tools to cut and trim a variety of manufactured items, such as carpet, fabric, stone, glass, or rubber.",,519031,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9031,"Cutters and Trimmers, Hand",detailed,7220.0,4.2,,,,,18.88,39260.0,0.8,13.83,15.43,17.81,20.86,26.13,28770.0,32090.0,37040.0,43400.0,54350.0,,,519031,51-0000,Production Occupations,5.051968805422092e-05,283457200.0,0.0029709930762611106
Detailed,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut or slice materials, such as glass, stone, cork, rubber, tobacco, food, paper, or insulating material. Excludes “Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic” (51-4031), “Textile Cutting Machine Setters, Operators, and Tenders” (51-6062), and “Woodworking Machine Setters, Operators, and Tenders” (51-7040).",,519032,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,52720.0,1.8,,,,,21.49,44700.0,0.6,15.75,18.0,21.31,24.31,28.0,32760.0,37430.0,44310.0,50570.0,58240.0,,,519032,51-0000,Production Occupations,0.00036889168340976827,2356584000.0,0.024700006729861557
